SKU SITO,NOTE,STATO,SKU AMAZON,COD ARTICOLO,NOME GESTIONALE,QTY GIACENZA,QTY VENDUTA,TIPO MATCH,SCORE,TITOLO AMAZON,PREZZO AMAZON,ASIN,URL AMAZON,DESCR. AMAZON
FAN86430,,✅ SU WOOCOMMERCE (codice NON unico),1CLN-OZX7-UPIH,,,,,🟠 DEBOLE (41.8%),418,FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 8.0,118,0423H6HZA5L,https://www.amazon.it/dp/B00GIMD9P2,
FAN86431,,✅ SU WOOCOMMERCE,FAN1086431,,,,,🟠 DEBOLE (43.7%),437,FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 9.0,118,0514HKG0FZW,https://www.amazon.it/dp/B00GIMCXO0,
FAN86432,,✅ SU WOOCOMMERCE,1CLN-OZWR-DCET,AH1909,ARTISTIC COLOUR ALL FREE 100ML 1.0,12,12,🟡 INCERTO (59.7%),597,TINTA ORO COLOR KERATING 100ML 10,118,0423H6C1ZZ5,https://www.amazon.it/dp/B00GIMCZIY,
FAN86433,,✅ SU WOOCOMMERCE,1CLN-OZY4-ET3K,,,,,🟠 DEBOLE (43.7%),437,FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 4.2,118,0423H6O3JMJ,https://www.amazon.it/dp/B00GIMD0TC,
FAN86434,,✅ SU WOOCOMMERCE,1CLN-OZY4-DO9I,,,,,🟠 DEBOLE (43.7%),437,FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 5.2,118,0423H6GKRAB,https://www.amazon.it/dp/B00GIMD1X2,
FAN86436,,✅ SU WOOCOMMERCE,1CLN-OZY4-DUEZ,,,,,🟠 DEBOLE (43.7%),437,FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 5.1,118,0423H6GOITK,https://www.amazon.it/dp/B00GIMD3L2,
FAN86437,,✅ SU WOOCOMMERCE,1CLN-OZY4-FT61,FAN1096802,COLOR KERATIN ORO PURO 9.21,6,6,🟡 INCERTO (68.5%),685,FANOLA COLOR COLOR KERATIN ORO PURO CENERE 6.1,118,0423H6LYRJG,https://www.amazon.it/dp/B01EJXMQRI,
FAN86438,,✅ SU WOOCOMMERCE,1CLN-OZX7-WI25,,,,,🟠 DEBOLE (43.7%),437,FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 7.1,118,0423H6EM3Z4,https://www.amazon.it/dp/B00GIMD4MK,
FAN86439,,✅ SU WOOCOMMERCE,1CLN-OZX7-W5UT,,,,,🟠 DEBOLE (43.7%),437,FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 8.1,118,0423H6OT3DY,https://www.amazon.it/dp/B00GIMD5DS,
FAN86440,,✅ SU WOOCOMMERCE (codice NON unico),1CLN-OZXO-GHUQ,FAN1096802,COLOR KERATIN ORO PURO 9.21,6,6,🟠 DEBOLE (46.0%),46,FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 9.1,118,0423H6L7HHH,https://www.amazon.it/dp/B00GIMDAIS,
FAN86440,,✅ SU WOOCOMMERCE (codice NON unico),1CLN-OZXO-GHUQ,FAN86440,COLOR KERATIN ORO PURO 9.1 BIONDO CHIARISSIMO CENERE,6,6,🟠 DEBOLE (46.0%),46,FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 9.1,118,0423H6L7HHH,https://www.amazon.it/dp/B00GIMDAIS,
FAN86442,,🟠 FUZZY DEBOLE - VERIFICA (codice NON unico),1CLN-OZY4-CNA3,FAN86443,COLOR KERATIN ORO PURO 5.14 CIOCCOLATO EXTRA FONDENTE,2,6,🟡 INCERTO (60.7%),607,"FANOLA COLOR COLOR KERATIN ORO PURO CIOCCOLATO 4.14, 119.9999 grammo, 1",118,0423H6LYM3Z,https://www.amazon.it/dp/B01EJY2PCI,
FAN86443,,✅ SU WOOCOMMERCE,1CLN-OZY4-EO3F,FAN86443,COLOR KERATIN ORO PURO 5.14 CIOCCOLATO EXTRA FONDENTE,2,6,🟡 INCERTO (60.7%),607,"FANOLA COLOR COLOR KERATIN ORO PURO CIOCCOLATO 5.14, 119.9999 grammo, 1",118,0423H6GSW6I,https://www.amazon.it/dp/B01EJY389W,
FAN86444,,✅ SU WOOCOMMERCE,1CLN-OZXO-GMTB,FAN86444,COLOR KERATIN ORO PURO 6.14 CIOCCOLATO FONDENTE,0,6,🟡 INCERTO (69.4%),694,FANOLA COLOR COLOR KERATIN ORO PURO CIOCCOLATO 6.14,118,0423H6KU5CA,https://www.amazon.it/dp/B01EJY3ZM2,
FAN86445,,✅ SU WOOCOMMERCE (codice NON unico),1CLN-OZY4-CVZN,FAN86445,COLOR KERATIN ORO PURO 5.3 CASTANO CHIARO DORATO,2,2,🟡 INCERTO (66.7%),667,FANOLA COLOR COLOR KERATIN ORO PURO DORATI 5.3,118,0423H6EPZVX,https://www.amazon.it/dp/B01EJY6I76,
FAN86445,,✅ SU WOOCOMMERCE (codice NON unico),1CLN-OZY4-CVZN,FAN86610,COLOR KERATIN ORO PURO VIOLA 100 ML,2,2,🟡 INCERTO (66.7%),667,FANOLA COLOR COLOR KERATIN ORO PURO DORATI 5.3,118,0423H6EPZVX,https://www.amazon.it/dp/B01EJY6I76,
FAN86446,,✅ SU WOOCOMMERCE,1086446 - FAN86446,,,,,🟠 DEBOLE (41.4%),414,FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 6.3,118,0430H2QJ60I,https://www.amazon.it/dp/B01EJYA38Q,
FAN86447,,🟠 FUZZY DEBOLE - VERIFICA (codice NON unico),1CLN-OZX7-XUIC,FAN86610,COLOR KERATIN ORO PURO VIOLA 100 ML,2,2,🟡 INCERTO (66.7%),667,FANOLA COLOR COLOR KERATIN ORO PURO DORATI 7.3,118,0423H6OBAWS,https://www.amazon.it/dp/B01EJYDVA8,
FAN86448,,✅ SU WOOCOMMERCE,FAN1086448,,,,,🟠 DEBOLE (41.4%),414,FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 8.3,118,0514HKK46FJ,https://www.amazon.it/dp/B01EJYET9K,
FAN86449,,✅ SU WOOCOMMERCE,1CLN-OZWR-DYUZ,,,,,🟠 DEBOLE (43.7%),437,FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 9.3,118,0423H6L5E7D,https://www.amazon.it/dp/B01EJYFKVG,
FAN86451,,🟡 FUZZY INCERTO - VERIFICA (codice NON unico),1CLN-OZX7-XE25,FAN1076246,WONDER COLOR LOCKER CREMA SIGILLANTE 200 ML,1,1,🟡 INCERTO (53.9%),539,"Fanola Oro Therapy Color Keratin - Crema colorante per capelli, 6.46, 100 ml",118,0423H6ELLTP,https://www.amazon.it/dp/B01EJYX798,
FAN86452,,✅ SU WOOCOMMERCE,1CLN-OZWR-EGID,,,,,🟠 DEBOLE (41.4%),414,FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 7.4,118,0423H6EN99N,https://www.amazon.it/dp/B01EJYZ7I2,
FAN86453,,✅ SU WOOCOMMERCE,1CLN-OZY4-E54P,,,,,🟠 DEBOLE (41.4%),414,FANOLA Tintura Oro Therapy Color Keratin Senza Ammoniaca 4.5,118,0423H6GAXS2,https://www.amazon.it/dp/B01EJZ3440,
FAN86454,,✅ SU WOOCOMMERCE,1CLN-OZY4-EIEI,,,,,🟠 DEBOLE (41.4%),414,FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 5.5,118,0423H6HCW8I,https://www.amazon.it/dp/B01EJZ4CSC,
FAN86456,,✅ SU WOOCOMMERCE,1CLN-OZXO-GP0F,,,,,🟠 DEBOLE (41.4%),414,FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 6.6,1179,0423H6HSI3K,https://www.amazon.it/dp/B01EJZ8ZYE,
FAN86458,,✅ SU WOOCOMMERCE,1CLN-OZX7-VQ4V,FAN1096813,COLOR KERATIN ORO PURO 10.21,6,6,🟠 DEBOLE (47.2%),472,FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 10.1,118,0423H6HGGYF,https://www.amazon.it/dp/B00GIMDB46,
FAN86462,,✅ SU WOOCOMMERCE,FAN1086462,,,,,🟠 DEBOLE (43.8%),438,FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 11.1,118,0514HKKVELM,https://www.amazon.it/dp/B01EJZRGK8,
FAN86463,,✅ SU WOOCOMMERCE,1CLN-OZXO-H8WM,,,,,🟠 DEBOLE (43.8%),438,FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 11.7,118,0423H6I25LO,https://www.amazon.it/dp/B01EJZSOH2,
FAN86467,,✅ SU WOOCOMMERCE (codice NON unico),94-Y8FS-HOIB,FAN86467,GOLD ACTIVATOR 10 VOLUMI 1000 ML,15,18,🟡 INCERTO (51.8%),518,Gold Activator Oro Puro 10 Vol 3% - Attivatore Speciale per Color Keratin - 2X1000 ml,145,0205HCIMY40,https://www.amazon.it/dp/B07PTT7VWW,
FAN86467,,✅ SU WOOCOMMERCE (codice NON unico),NP-A8Y2-36GZ,,,,,🟠 DEBOLE (44.2%),442,"FANOLA, Oro Puro Therapy Gold Activator - Attivatore, 1l, 3%",999,0205HCMI289,https://www.amazon.it/dp/B01EZ5RCTW,
FAN86468,COD. MAG. OK - MA 20 VOLUMI,✅ SU WOOCOMMERCE,NH-OLS6-YMOH,FAN86468,GOLD ACTIVATOR 10 VOLUMI 1000 ML,15,18,🟢 AFFIDABILE (73.2%),732,FANOLA ORO THERAPY GOLD ACTIVATOR 20 VOLUMI 1000ML,999,0205HCEM5E0,https://www.amazon.it/dp/B0DK1Z3ZRM,
FAN86469,,✅ SU WOOCOMMERCE,4X-AM90-BR6S,FAN86469,GOLD ACTIVATOR 30 VOLUMI 1000 ML,9,21,🟢 AFFIDABILE (70.9%),709,Fanola Oro Therapy Gold Activator 30 Vol. 1000Ml,999,0402FA1I6IY,https://www.amazon.it/dp/B01EZ5RE22,
FAN86470,,✅ SU WOOCOMMERCE,FAN1076408,FAN86470,GOLD ACTIVATOR 40 VOLUMI 1000 ML,24,24,🟡 INCERTO (68.3%),683,FANOLA Oro Therapy Gold Activator 40 vol 12% 1000ml,999,0514HJ6WX1Q,https://www.amazon.it/dp/B0DJF6G1QH,"L'Oro Therapy Gold Activator è un'emulsione ossidante professionale da 40 volumi (12%) in formato da 1000ml, specificamente formulata per l'utilizzo con colorazioni permanenti per capelli. Questo attivatore è progettato per garantire una miscelazione ottimale con le tinte, permettendo una copertura efficace e risultati di colorazione uniformi. La concentrazione al 12% lo rende particolarmente indicato per schiariture intense e per ottenere tonalità più chiare rispetto al colore naturale dei capelli. Il formato da un litro è ideale per un uso professionale prolungato, offrendo un'ottima resa e praticità d'impiego. Il prodotto appartiene alla linea Oro Therapy, caratterizzata da formulazioni pensate per trattamenti di colorazione professionale. Si consiglia di seguire attentamente le istruzioni d'uso e di effettuare sempre un test preliminare prima dell'applicazione completa."
FAN86501,,✅ SU WOOCOMMERCE,FAN1086501,,,,,🟠 DEBOLE (43.2%),432,FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 6.13,118,0514HJ6SLAT,https://www.amazon.it/dp/B00GIMDFVA,
FAN86502,,✅ SU WOOCOMMERCE,1086502 - FAN86502,,,,,🟠 DEBOLE (43.2%),432,FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 7.13,118,0430HW8XZ9K,https://www.amazon.it/dp/B00GIMDGPA,
FAN86503,,✅ SU WOOCOMMERCE,1CLN-OZWR-D0I6,,,,,🟠 DEBOLE (43.2%),432,FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 8.13,118,0423H6C38EL,https://www.amazon.it/dp/B01EJXVI8G,
FAN86504,,Verificato - Non caricato (codice NON unico),FAN1086504,FAN1096802,COLOR KERATIN ORO PURO 9.21,6,6,🟠 DEBOLE (45.5%),455,FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 9.13,118,0514HJCGIRI,https://www.amazon.it/dp/B01EJXW2DG,
FAN86580,,✅ SU WOOCOMMERCE,0D-UCNS-VX5Y,FAN86580,KERATERM MASK 300 ML,10,16,🟢 AFFIDABILE (82.6%),826,Fanola Keraterm Mask 300Ml,126,0327FSMQQNO,https://www.amazon.it/dp/B01DWHTXSM,
FAN86581,,✅ SU WOOCOMMERCE (codice NON unico),HN-YLPR-153Q,FAN86581,KERATERM MASK 1000 ML,11,11,🟡 INCERTO (66.7%),667,Fanola Maschera Keraterm Ufficiale 1000 ml,165,1223FF233SV,https://www.amazon.it/dp/B01DWHWSRU,
FAN86581,,✅ SU WOOCOMMERCE (codice NON unico),HN-YLPR-153Q,FAN96385,MASCHERA ANTIGIALLO 1000 ML,11,11,🟡 INCERTO (66.7%),667,Fanola Maschera Keraterm Ufficiale 1000 ml,165,1223FF233SV,https://www.amazon.it/dp/B01DWHWSRU,
FAN86582,,✅ SU WOOCOMMERCE,ID-1086582,FAN86582,KERATERM SPRAY 200 ML,12,11,🟡 INCERTO (50.0%),50,FANOLA Keraterm Disciplinante Keraterm Spray Per Capelli - 200 Ml,142,1223FETAYTP,https://www.amazon.it/dp/B01DWHYOOK,
FAN86605,,✅ SU WOOCOMMERCE,1CLN-OZX7-WV0C,FAN86444,COLOR KERATIN ORO PURO 6.14 CIOCCOLATO FONDENTE,0,6,🟡 INCERTO (69.4%),694,FANOLA COLOR COLOR KERATIN ORO PURO CIOCCOLATO 7.14,118,0423H6C02GN,https://www.amazon.it/dp/B01EJY4Q52,
FAN86608,,✅ SU WOOCOMMERCE,FAN1086608,,,,,🟠 DEBOLE (44.4%),444,FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA CORRETTORE ROSSO,118,0514HJKGS87,https://www.amazon.it/dp/B01EK05J2E,
FAN86610,,✅ SU WOOCOMMERCE,FAN1086610,FAN86433,COLOR KERATIN ORO PURO 4.2 CASTANO VIOLA,8,8,🟡 INCERTO (67.4%),674,FANOLA COLOR COLOR KERATIN ORO PURO CORRETTORI VIOLA,118,0514HJ6U929,https://www.amazon.it/dp/B01EK06RR0,
FAN86642,,✅ SU WOOCOMMERCE,NI-FS10-P430,,,,,🟠 DEBOLE (34.2%),342,"Fanola Botolife Keratin Hyaluronic Acid Botugen Reconstructive Shampoo pH 5.5, 300 Ml",125,0327FSJKIFQ,https://www.amazon.it/dp/B00M0SLG2G,
FAN86643,,✅ SU WOOCOMMERCE,PB-F6E9-2OTR,,,,,🟠 DEBOLE (36.5%),365,"FANOLA Reconstructive Shampoo 1000ml Botolife Keratin Hyaluronic Acid Botugen ® Fanola pH 6,5 Ricostruttore con Cheratina e Acido Ialuronico",20,0327FSGDOR6,https://www.amazon.it/dp/B00O3V0B2Y,
FAN86644,,✅ SU WOOCOMMERCE,JC-6IH7-47A5,FAN86644,BOTOLIFE MASK MASCHERA RICOSTRUTTRICE 300 ML,14,10,🟡 INCERTO (63.2%),632,"Fanola Botugen Mask, maschera ristrutturante all'acido ialuronico 300ml",126,0327FSCQ0ZO,https://www.amazon.it/dp/B00M0SIWGO,
FAN86645,,✅ SU WOOCOMMERCE,1L-AKMC-HF5U,FAN86645,BOTOLIFE MASK MASCHERA RICOSTRUTTRICE 1000 ML,12,21,🟡 INCERTO (59.2%),592,"Fanola, Botugen Mask, Maschera Ricostruttrice, Con Acido Ialuronico e Cheratina, 1000 ML",167,0327FSLFHIW,https://www.amazon.it/dp/B00O3V09WG,
FAN86646,,✅ SU WOOCOMMERCE,RN-W4QF-CG9Y,FAN86646,BOTOLIFE FILLER RICOSTRUTTORE SCAT. 150 ML,12,12,🟡 INCERTO (51.9%),519,FANOLA Botugen Ricostruzione Botolife Filler Per Capelli - 150 Ml,20,0327FSK4YQ6,https://www.amazon.it/dp/B00NLC92FI,
FAN86647,,✅ SU WOOCOMMERCE,UY-FLAO-UW30,FAN86647,BOTOLIFE SPRAY 150 ML,10,19,🟢 AFFIDABILE (72.7%),727,Fanola Botolife Filler Spray 150Ml,131,0402FA236IO,https://www.amazon.it/dp/B00M0SNL1K,
FAN86654,,Verificato - Non caricato (codice NON unico),FAN1086654,FAN86657,NEUTRALIZZANTE PER PERMANENTE FANOLA 1000ML,11,10,🟠 DEBOLE (46.6%),466,"Fanola P1 Perm natural normale Hair - permanente per capelli normali, 500 ml",131,0514HJ2FL8E,https://www.amazon.it/dp/B01E5DBQHS,
FAN86655,,✅ SU WOOCOMMERCE,FAN1086655,FAN86654,PERMANENTE 1 FANOLA 500 ML,5,15,🟡 INCERTO (53.8%),538,FANOLA P1S PERMANENTE CAPELLI NATURALI GROSSI 500 ml,131,0514HJ2BVYX,https://www.amazon.it/dp/B01E5D92YM,
FAN86656,,✅ SU WOOCOMMERCE,FAN1086656,FAN86654,PERMANENTE 1 FANOLA 500 ML,5,15,🟡 INCERTO (54.3%),543,FANOLA P2 PERMANENTE CAPELLI COLORATI E TRATTATI 500 ml,131,0514HJZWWN8,https://www.amazon.it/dp/B01E5DVHUE,
FAN86657,,✅ SU WOOCOMMERCE,FAN1086657,FAN86657,NEUTRALIZZANTE PER PERMANENTE FANOLA 1000ML,11,10,🟡 INCERTO (60.9%),609,Fanola Neutralizzante Per Permanenti 1000 Ml Cura della persona e salute,94,0514HJSWORM,https://www.amazon.it/dp/B01E5D2N2A,
FAN86670,,✅ SU WOOCOMMERCE,FAN1086670,FAN86670,CREMA STIRANTE MONODOSE 100 ML + NEUTRALIZZANTE,7,6,🟡 INCERTO (56.5%),565,FANOLA STIRATURA KIT MONODOSE 100+120 ml,124,0514HJLTZS2,https://www.amazon.it/dp/B01E5D0L9W,
FAN86682,,✅ SU WOOCOMMERCE,FAN1076278,FAN86643,BOTOLIFE SHAMPOO RICOSTRUTTORE 1000 ML,13,33,🟠 DEBOLE (48.6%),486,"Fanola Orotherapy, Shampoo Illuminante Per Tutti I Tipi Di Capelli, 1000 ml",145,0514HJ27XOO,https://www.amazon.it/dp/B0C6QXBP8H,
FAN86683,,✅ SU WOOCOMMERCE (codice NON unico),FAN1076280,FAN86645,BOTOLIFE MASK MASCHERA RICOSTRUTTRICE 1000 ML,12,21,🟠 DEBOLE (49.6%),496,"Fanola Orotherapy Gold Mask, Maschera Illuminante per Tutti i Tipi di Capelli, 1000 ml",152,0514HJSWTDV,https://www.amazon.it/dp/B0C1KK45M5,
FAN86683,,✅ SU WOOCOMMERCE (codice NON unico),FAN1076280,FAN86683,MASCHERA ORO PURO 1000 ML ILLUMINANTE (1076280),12,21,🟠 DEBOLE (49.6%),496,"Fanola Orotherapy Gold Mask, Maschera Illuminante per Tutti i Tipi di Capelli, 1000 ml",152,0514HJSWTDV,https://www.amazon.it/dp/B0C1KK45M5,
FAN86687,,✅ SU WOOCOMMERCE (codice NON unico),CK-FO4T-SA1S,FAN86687,LOZ. RISTRUT. S/RISCIACQUO 12 ML x 12 PZ (1076060),9,7,🟡 INCERTO (59.5%),595,Fanola Nutri Care Lozione Ristrutturante Senza Risciacquo Capelli - 144 Ml,186,0326FOX4R3X,https://www.amazon.it/dp/B07XLBBZFN,
FAN86687,,✅ SU WOOCOMMERCE (codice NON unico),CK-FO4T-SA1S,FAN86879,CONDIZIONAT. RISTRUTTURANTE s/risciacquo TUBO 300 ML (1076057),9,7,🟡 INCERTO (59.5%),595,Fanola Nutri Care Lozione Ristrutturante Senza Risciacquo Capelli - 144 Ml,186,0326FOX4R3X,https://www.amazon.it/dp/B07XLBBZFN,
FAN86688,,🟠 FUZZY DEBOLE - VERIFICA (codice NON unico),FAN1096147,FAN1076206,WONDER NO YELLOW SHAMPOO 1000 ML,13,4,🟡 INCERTO (62.1%),621,Fanola | No-Yellow - Shampo tonalizzante antigiallo - 1000 Ml,207,0514HJ2EVPV,https://www.amazon.it/dp/B00CGPMEAQ,
FAN86705,,✅ SU WOOCOMMERCE,1CLQ-6PUD-TRW2,FAN86705,CREMA COLORE 4.00 CASTANO INTENSO FANOLA,9,9,🟢 AFFIDABILE (70.7%),707,"Fanola Color creama colorante n 4.00 castano intenso, 100 ml",999,0424HAEUHVO,https://www.amazon.it/dp/B01E8LSIU0,
FAN86706,,✅ SU WOOCOMMERCE,FAN1086706,FAN8076079,CIOTOLA PER TINTURA FANOLA,5,5,🟡 INCERTO (53.3%),533,FANOLA TINTURA 5.00,999,0514HJLOOQB,https://www.amazon.it/dp/B01E8LTYBC,
FAN86707,,✅ SU WOOCOMMERCE,VD-65AT-1L0E,,,,,🟠 DEBOLE (38.0%),38,"FANOLA Fanola, Colorazione permanente",,0320HBVQJ9C,https://www.amazon.it/dp/B0B9G8BS2N,Fanola Crema Colore per capelli 6/0 – 100 ML - Confezione da 2 Tubi
FAN86708,,✅ SU WOOCOMMERCE,1CLQ-6PWO-7JSJ,FAN86708,CREMA COLORE 7.00 BIONDO INTENSO FANOLA,12,0,🟡 INCERTO (60.2%),602,"Fanola Crema colorante Coloring Cream 7.00 Blond Intensiv, 100 ml",999,0424HAKWGFK,https://www.amazon.it/dp/B01E8MA302,
FAN86709,,✅ SU WOOCOMMERCE (codice NON unico),1CLQ-6PSZ-Z6D0,FAN86007,CREMA COLORE 8.0 BIONDO CHIARO FANOLA,24,32,🟡 INCERTO (54.7%),547,"FANOLA - Crema tintura per capelli, 100 ml, 8,00, biondo chiaro",999,0424HA9EACM,https://www.amazon.it/dp/B01E8MBT64,
FAN86709,SKU RIPETUTO DUE VOLTE. SI RIFERISCE,✅ SU WOOCOMMERCE (codice NON unico),1CLQ-6PTH-3P7W,FAN86709,CREMA COLORE 8.00 BIONDO CHIARO INTENSO FANOLA,12,-1,🟡 INCERTO (66.7%),667,"Fanola Crema colorante Colouring Cream 9.00 Biondo Chiaro Intensivo, 100 ml",999,0424HAF6B5M,https://www.amazon.it/dp/B01E8MDII6,
FAN86803,,✅ SU WOOCOMMERCE,1086803 - FAN86803,,,,,🟠 DEBOLE (15.0%),15,Fanola Oro Therapy Color cheratina 5.00 100 ml,118,0430H2LGP1R,https://www.amazon.it/dp/B07DX74PH4,
FAN86804,SKU RIPETUTO DUE VOLTE. SI RIFERISCE,✅ SU WOOCOMMERCE (codice NON unico),1CLN-OZX7-X53Q,FAN86804,COLOR KERATIN ORO PURO 6.00 BIONDO SCURO INTENSO,9,9,🟡 INCERTO (62.9%),629,FANOLA COLOR COLOR KERATIN ORO PURO NATURALI INTENSI 8.00,118,0423H6GDRZJ,https://www.amazon.it/dp/B01EHQ0OCG,
FAN86804,,✅ SU WOOCOMMERCE (codice NON unico),1CLN-OZXO-GL8G,,,,,🟠 DEBOLE (42.6%),426,FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 6.00,118,0423H6ECEGO,https://www.amazon.it/dp/B01EHPZC0G,
FAN86805,,✅ SU WOOCOMMERCE,1CLN-OZWR-CZ65,,,,,🟠 DEBOLE (42.6%),426,FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 7.00,118,0423H6O0BNZ,https://www.amazon.it/dp/B01EHPZWAQ,
FAN86806,"AD UNA TINTA 8,00",✅ SU WOOCOMMERCE,1CLN-OZX7-X53Q,FAN86806,COLOR KERATIN ORO PURO 8.00 BIONDO CHIARO INTENSO,9,9,🟡 INCERTO (62.9%),629,FANOLA COLOR COLOR KERATIN ORO PURO NATURALI INTENSI 8.00,118,0423H6GDRZJ,https://www.amazon.it/dp/B01EHQ0OCG,
FAN86810,,✅ SU WOOCOMMERCE (codice NON unico),1CLQ-6PTH-3NSZ,FAN86442,COLOR KERATIN ORO PURO 4.14 CACAO,5,5,🟡 INCERTO (56.1%),561,"FANOLA Hair Color - Crema tintura 8.14, cacao, 100 ml",999,0424HADJ7UP,https://www.amazon.it/dp/B00CGPKE80,
FAN86810,,✅ SU WOOCOMMERCE (codice NON unico),1CLQ-6PTH-3NSZ,FAN86810,COLOR KERATIN ORO PURO 8.14 GIANDUIA,5,5,🟡 INCERTO (56.1%),561,"FANOLA Hair Color - Crema tintura 8.14, cacao, 100 ml",999,0424HADJ7UP,https://www.amazon.it/dp/B00CGPKE80,
FAN86810,,✅ SU WOOCOMMERCE (codice NON unico),FAN1086810,,,,,🟠 DEBOLE (43.3%),433,FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 8.14,118,0514HJLQQNV,https://www.amazon.it/dp/B01EJY5I40,
FAN86812,,✅ SU WOOCOMMERCE,1CLN-OZXO-HA2Y,,,,,🟠 DEBOLE (41.4%),414,FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 6.5,118,0423H6C1JTT,https://www.amazon.it/dp/B01EJZ5Q32,
FAN86879,,✅ SU WOOCOMMERCE,Y1-5BWL-XIS8,AH1417,SHAMPOO NUTRI CARE 300 ML,6,6,🟡 INCERTO (58.0%),58,Fanola Nutri Care Leave-in Balsamo da 300 ml,114,0326FP6DWTA,https://www.amazon.it/dp/B01CCSPXFO,
FAN96358,,✅ SU WOOCOMMERCE,1CLQ-6PVB-H38B,,,,,🟠 DEBOLE (37.0%),37,Fanola Tinte 8.2F Rubio claro violeta fantasía 100 mL - Tinte crema colorante permanente para el cabello pelo - Color uniforme y brillante - PROFESIONAL,999,0424HAAMCM3,https://www.amazon.it/dp/B01N5I01EJ,
FAN96361,,✅ SU WOOCOMMERCE,1CLQ-6PVB-HMK1,,,,,🟠 DEBOLE (37.0%),37,Fanola Tinte 9.2F Rubio clarísimo violeta fantasía 100 mL - Tinte crema colorante permanente para el cabello pelo - Color uniforme y brillante - PROFESIONAL,999,0424HABHJVZ,https://www.amazon.it/dp/B01MZ2D4WH,
FAN96362,,✅ SU WOOCOMMERCE,1CLQ-6PVB-HB33,,,,,🟠 DEBOLE (34.8%),348,FANOLA Hair Color 100 ML variazione di Fanola Hair Color 2 10.2 F Blonde Platinum Fantasy Violet,999,0424HAHZVJ6,https://www.amazon.it/dp/B01MZ2D8FR,
FAN96624,,✅ SU WOOCOMMERCE,FAN1096624,FAN96624,CREMA DECOLORANTE VIOLA ANTIGIALLO 500 GR,10,10,🟢 AFFIDABILE (81.6%),816,Fanola No Yellow Crema Decolorante Viola Antigiallo 500gr,258,0704F5G2UKB,https://www.amazon.it/dp/B07BTMTBR9,
FAN96626,CODICE IN DISMISSIONE-NO SITO,✅ SU WOOCOMMERCE,1CLQ-6PUV-8J4E,FAN96626,9 ICE - CREMA COLORANTE ANTIGIALLO 100 ML,3,3,🟡 INCERTO (67.5%),675,"FANOLA - Crema colorante per capelli, 100 ml",999,0424HAIW14G,https://www.amazon.it/dp/B00CGQ3R7O,
FAN96628,,✅ SU WOOCOMMERCE (codice NON unico),FAN1096628,FAN1096888,T.ROSE COLOR TONER 100 ML azione antigiallo bilanciata,0,3,🟡 INCERTO (61.2%),612,No Yellow Color Crema Colorante Azione Antigiallo Bilanciata 100ml S.1202 SUPERSCHIARENTE ANTIGIALLO,126,0514HKMHQ8F,https://www.amazon.it/dp/B07BTKM83M,
FAN96628,,✅ SU WOOCOMMERCE (codice NON unico),FAN1096626,NK800009,GEL RICOSTRUZIONE UV SEMI TRASP BIANCO 15 ML,6,6,🟡 INCERTO (51.9%),519,"ghd Platinum Styler, bianco, 1 unità",126,0514HKJBFRD,https://www.amazon.it/dp/B07BTC7JGX,
